[3.083340,3.141593]
[1.783620,1.576276]
[0.775632,-0.539658]
[0.256131,0.443576]
[0.687642,2.762772]
[1.265334,-0.448060]
[1.998227,2.070198]
[1.229543,-0.347252]
[1.775295,-3.086758]
[1.075171,1.930993]
[0.349708,-0.359535]
[1.722651,-1.895550]
[1.113752,-2.742091]
[1.539936,1.542472]
[1.663131,-0.564897]
[1.418851,-2.864306]
[0.871832,1.612136]
[1.589076,1.153088]
[0.813923,-1.342846]
[1.569222,2.738233]
[1.088040,0.344325]
[0.322628,-1.164602]
[1.036470,1.410445]
[0.299317,-3.135846]
[0.790747,2.473621]
[0.454790,-0.101674]
[0.655358,1.526051]
[0.716333,2.877849]
[1.356337,-0.790714]
[0.410458,-1.026275]
[1.278382,0.979743]
[0.335824,-0.333346]
[0.952469,-1.561692]
[1.611885,1.434487]
[3.140207,-0.057847]
[2.846147,-0.730838]
[2.783135,2.485713]
[1.150592,0.919089]
[0.821606,-0.825902]
[1.344776,0.728145]
[0.487892,0.132438]
[1.357332,2.980333]
[2.497147,-1.612004]
[0.693807,0.718850]
[1.282569,0.694500]
[0.614742,2.362122]
[0.232979,-1.069852]
[0.699124,3.052891]
[1.557301,-1.149061]
[1.030986,-2.244739]
[1.364087,0.285237]
[1.484727,-1.268145]
[1.692583,3.033920]
[0.645171,3.017421]
[0.735127,0.112432]
[0.446048,-2.593831]
[0.402046,-1.629025]
[0.559635,1.633455]
[1.035069,-0.737021]
[0.669879,2.719406]
[0.995258,-2.517821]
[0.741742,1.388235]
[0.410651,2.722496]
[0.604034,0.487872]
[1.443837,-1.708821]
[1.219775,2.961209]
[0.234283,0.532292]
[1.087246,0.812785]
[0.801370,-1.467039]
[1.125473,3.096728]
[1.238538,2.707759]
[0.800357,0.163006]
[0.325374,-2.720317]
[0.996224,1.985175]
[1.223151,-2.277241]
[0.834644,-3.138475]
[0.851082,0.368993]
[0.497863,0.686681]
[1.324529,-1.951440]
[1.238013,0.950485]
[0.400992,-1.771587]
[0.948149,1.377587]
[0.093633,-0.018495]
[1.311894,-0.790501]
[1.455429,-2.520910]
[1.306192,1.978350]
[0.271999,-2.276442]
[0.239092,0.320888]
[0.434859,-2.102900]
[0.387211,0.453677]
[1.226245,2.902377]
[0.649022,1.947679]
[0.685370,1.725833]
[0.591293,-1.582232]
[1.905657,2.174481]
[1.142535,1.379236]
[1.684835,-1.232946]
[0.859209,-2.271957]
[0.665477,2.984588]
[0.215307,1.214622]
[0.439508,0.073082]
[0.501516,-2.988643]
[0.950967,-2.302455]
[1.019228,2.908111]
[0.621903,-2.845457]
[0.580278,-2.578908]
[0.246407,-0.174654]
[0.878450,-2.979801]
[0.235896,-2.826231]
[1.259348,2.668881]
[1.099450,-0.991768]
[0.501094,-2.339330]
[0.989219,2.232372]
[1.075216,-2.309714]
[0.429722,0.838361]
[0.607410,0.319736]
[0.650653,1.413747]
[1.406925,-2.821022]
[1.173450,0.541821]
[2.645907,-0.902285]
[2.527231,2.539094]
[1.132288,0.701006]
[1.313856,-1.794268]
[1.724776,-3.034692]
[1.128955,1.354761]
[0.271451,0.229205]
[0.661963,-1.632148]
[0.565264,-1.801482]
[0.640448,-2.292657]
[0.456309,-2.832211]
[0.495205,-2.694702]
[1.103137,0.642886]
[0.940854,-1.176460]
[1.472704,-2.739789]
[1.134375,0.611747]
[0.851715,-1.175915]
[0.756920,2.479420]
[0.818926,-1.874396]
[1.333410,2.623872]
[0.701724,-0.742471]
[0.568809,-2.406708]
[0.718851,1.084925]
[1.066834,-0.997755]
[1.442451,-1.609922]
[0.821410,2.702984]
[1.867881,2.265240]
[0.934261,1.739427]
[1.090058,-1.449980]
[0.906652,-1.828254]
[0.940461,2.689901]
[0.365175,0.859297]
[0.757358,-2.628667]
[1.419380,-1.777754]
[0.098098,2.226713]
[1.191808,0.536388]
[0.939920,-2.238753]
[1.078769,-0.920507]
[0.787995,-3.001430]
[0.926928,0.681174]
[1.490132,-1.464792]
[0.937810,2.688929]
[1.649122,0.250303]
[1.187651,-1.545907]
[0.379339,-2.754742]
[1.208722,-1.167803]
[1.790477,2.013816]
[1.891501,-1.002998]
[1.719742,-2.356620]
[1.271566,1.911194]
[1.126480,0.914081]
[0.336134,-1.569313]
[1.675527,-2.510343]
[0.393034,0.858802]
[0.719767,0.475514]
[1.424888,2.543837]
[2.497017,-2.556658]
[1.233290,1.763852]
[0.851643,1.221248]
[1.157645,0.030001]
[2.173953,-2.310016]
[1.508080,2.038469]
[0.528925,-0.226309]
[0.632109,-2.491951]
[0.361682,1.561345]
[1.147310,-1.210254]
[0.654952,0.926838]
[1.338340,-0.794162]
[2.973121,3.112344]
[1.210828,-0.339104]
[1.098331,1.509936]
[0.151801,-1.678533]
[1.987907,-3.034550]
[0.655780,0.962701]
[0.916771,-0.503524]
[0.936835,-2.912610]
[1.430206,2.300066]
[1.225799,-0.754979]
[0.807485,-2.924877]
[1.186288,0.598377]
[1.561466,-1.649995]
[1.009712,-2.489593]
[1.108856,1.754608]
[1.424702,0.319594]
[1.982555,-1.961711]
[1.711749,-2.962131]
[0.228880,2.480921]
[0.631294,0.888262]
[0.606290,2.923429]
[0.920601,3.097805]
[0.477428,-2.079857]
[0.784398,2.231301]
[0.285813,2.025570]
[0.688222,-0.977268]
[0.639769,3.045187]
[0.229859,-0.442745]
[0.407413,-0.274183]
[1.190476,2.074154]
[1.868795,-1.565512]
[0.978277,-1.115580]
[1.041777,1.348549]
[1.243031,3.102545]
[1.269453,-0.075867]
[1.108423,2.798779]
[0.925252,-0.594798]
[1.067352,2.994640]
[0.546639,2.691121]
[0.370031,-2.915344]
[0.392842,0.435319]
[0.419401,0.072865]
[0.894062,-0.630441]
[0.965775,3.073151]
[1.700297,3.055368]
[1.940323,1.750016]
[1.150491,0.324069]
[1.752363,-1.141989]
[2.257302,-1.936055]
[2.025585,2.454469]
[0.604724,0.894571]
[0.062805,1.525122]
[1.062744,-0.865543]
[0.730914,-2.821151]
[1.135736,-2.999945]
[0.580781,1.756014]
[0.690805,0.355084]
[0.759224,3.051019]
[0.162721,2.148225]
[1.446039,-2.157488]
[2.157533,2.393961]
[0.827829,1.487438]
[1.235148,-0.074964]
[1.296075,-2.014814]
[0.944357,2.887138]
[1.478486,0.382420]
[1.657905,-0.592291]
[1.172949,3.020637]
[0.617399,1.689845]
[0.468142,-1.783598]
[0.869938,-2.338114]
[1.667518,2.234760]
[0.617488,-1.342906]
[0.121245,-2.854849]
[0.686372,3.092439]
[0.565073,-1.581098]
[0.515178,-2.130187]
[1.338081,0.666040]
[1.868714,-2.061682]
[1.210764,2.708674]
[0.743893,2.293545]
[0.258567,1.707017]
[0.268471,-0.758902]
[0.590315,-2.251343]
[1.021376,2.152854]
[0.705005,0.880726]
[1.331029,1.085766]
[0.906088,2.307196]
[0.991898,0.240810]
[0.291345,-2.882460]
[0.944327,1.112106]
[0.279493,-0.985937]
[0.383710,3.018036]
[0.417385,-2.687161]
[0.855634,0.840403]
[0.540505,2.909931]
[0.219952,-2.226922]
[0.311380,-0.716628]
[0.810490,-1.836370]
[0.724333,1.107814]
[0.547380,-0.619796]
[1.509260,-2.062088]
[1.828220,0.826913]
[2.363911,-0.057261]
[1.596193,-1.287065]
[1.908470,1.478236]
[0.450586,-1.206809]
[0.865078,0.767274]
[0.643063,0.483907]
[1.475825,1.200542]
[0.751882,-1.394301]
[0.869188,2.303656]
[1.116194,0.471428]
[0.527510,-2.869857]
[0.812899,1.795970]
[0.863249,1.977626]
[0.588094,-1.222543]
[1.133756,-2.552454]
[0.599516,-0.971053]
[2.093357,-1.898796]
[0.898158,2.264416]
[1.087690,-0.059676]
[1.248052,-2.180892]
[0.562092,-2.743737]
[1.424906,-0.406006]
[0.663420,-2.634375]
[2.143602,1.905291]
[0.482155,-1.066085]
[1.097547,-1.650928]
[1.433206,2.592911]
[0.404557,-1.967616]
[1.253221,-2.648634]
[1.227306,0.601341]
[0.708444,3.105801]
[1.231075,-0.985179]
[0.412607,1.484536]
[0.576703,-1.392002]
[0.411287,1.666279]
[0.334893,1.146537]
[0.846124,-1.378366]
[0.931004,2.677060]
[0.334747,-2.479462]
[1.513514,-0.033278]
[0.860538,3.038343]
[0.938043,-2.440986]
[0.561371,2.794473]
[0.264814,-0.754118]
[0.247282,-0.148492]
[0.841919,-3.052203]
[0.477513,-1.885299]
[0.851010,-2.543812]
[0.925673,2.311078]
[0.329491,-1.195995]
[0.526723,0.415506]
[0.524863,-2.167468]
[0.654447,2.962869]
[0.527361,2.805490]
[0.898829,1.163180]
[0.691068,0.850384]
[0.324488,-1.392257]
[0.824996,2.960189]
[0.247617,1.818138]
[1.384199,2.499617]
[0.859850,0.054546]
[0.216355,-0.883680]
[0.899281,-2.874665]
[0.273349,0.012696]
[0.575315,-0.724185]
[0.897185,-1.766942]
[0.968072,2.711650]
[1.545666,0.685662]
[0.808834,-1.836689]
[0.565293,1.971196]
[0.270289,-2.004328]
[0.712913,2.244401]
[1.763087,-1.822383]
[1.073572,1.812824]
[0.642423,0.211322]
[0.333349,3.135137]
[0.856085,-3.003488]
[0.592094,-2.684174]
[0.501305,0.039850]
[0.846698,1.913895]
[0.888329,-1.696071]
[1.069680,2.076938]
[0.826510,0.185581]
[0.599033,-1.980517]
[1.125492,2.383170]
[1.841855,3.086037]
[2.353963,0.307346]
[0.148004,-1.774657]
[0.746887,-3.012293]
[0.261968,1.469376]
[1.016879,-3.037171]
[1.087984,2.527871]
[0.427801,2.061079]
[1.235360,-0.133458]
[0.669798,-2.793845]
[0.941756,1.215292]
[0.786307,-1.161236]
[2.088917,-2.802035]
[0.685982,0.240837]
[0.870276,0.606702]
[0.891329,-2.854329]
[0.622724,2.321701]
[1.665905,0.110052]
[1.711643,-2.822170]
[1.413544,1.931253]
[0.629757,-1.016574]
[0.994627,2.907346]
[0.715216,-0.080567]
[1.183525,2.199389]
[1.573075,1.192041]
[2.356940,-0.991994]
[1.043896,3.071058]
[0.084634,-2.526980]
[0.880654,1.539522]
[1.272451,-1.787653]
[0.920507,2.084833]
[0.537318,0.245635]
[1.611634,-1.116433]
[1.699853,-2.718998]
[1.437685,1.507272]
[0.520087,-1.677809]
[0.405597,-0.244067]
[1.923839,2.620588]
[1.007768,-0.161486]
[0.839679,-2.434201]
[1.227728,3.113768]
[1.154141,2.833500]
[1.069959,0.913305]
[1.263378,-2.551393]
[1.223208,2.625224]
[0.230528,0.051837]
[1.968940,-0.619390]
[1.415105,3.117613]
[0.822002,2.667004]
[0.974543,-1.893640]
[0.191446,0.418687]
[1.614740,-3.076627]
[2.056503,1.358862]
[0.382121,-0.854144]
[1.287244,-2.226766]
[0.589104,2.745131]
[1.507053,1.672735]
[1.480218,-1.797539]
[0.181644,-2.023119]
[0.721910,1.411545]
[1.058007,0.969898]
[1.694271,-1.616047]
[1.043135,-3.024427]
[1.034129,1.642758]
[0.892803,0.325642]
[1.235228,3.098155]
[1.160674,-1.266893]
[1.010617,-2.526715]
[1.934322,1.383455]
[0.886418,-2.276037]
[2.008443,-1.975851]
[0.684841,2.317215]
[0.879786,0.139100]
[1.441019,-2.971249]
[1.067909,-1.984227]
[1.492056,0.314302]
[0.733021,-2.605445]
[1.338719,2.799290]
[0.847418,-2.954026]
[0.468659,2.251205]
[1.026607,1.479000]
[1.505130,-1.359522]
[2.685576,-2.334489]
[1.083828,2.357287]
[1.641019,0.770518]
[1.570892,-1.471914]
[1.836346,-2.774428]
[1.069748,0.916059]
[0.170895,-0.053307]
[1.020874,-2.706985]
[1.029246,1.014663]
[0.393804,-0.631513]
[1.159063,1.910567]
[1.219195,2.015716]
[0.392561,0.039788]
[0.675172,2.526767]
[0.906848,-2.086587]
[1.065259,0.191285]
[1.270816,2.510973]
[0.191418,1.062532]
[1.228267,-1.382140]
[1.998498,0.785117]
[1.209973,-3.095019]
[1.312210,-0.454627]
[0.989420,2.689483]
[0.591914,0.705697]
[0.598997,-1.373948]
[1.089808,1.860731]
[1.293509,-3.035865]
[0.129021,-2.927827]
[0.519080,2.050144]
[1.614072,-1.011585]
[1.130139,2.700280]
[0.723539,-0.663700]
[2.765359,-2.919804]
[2.300702,1.276173]
[1.004821,-0.218418]
[0.755539,-0.884882]
[1.526868,3.014137]
[0.957362,2.493663]
[0.779065,0.655450]
[0.735591,0.773550]
[1.329384,-2.409286]
[0.667938,0.990747]
[0.130445,-2.639085]
[0.035407,-1.631144]
[0.404741,1.396895]
[0.641608,1.969178]
[1.033232,-1.507994]
[0.943580,-2.989850]
[0.860975,-2.661375]
[0.619895,-0.126864]
[0.969691,-0.589135]
[1.624332,3.083554]
[0.555145,0.037523]
[0.675877,-2.620603]
[1.380376,2.606887]
[1.646727,0.245712]
[0.801916,-1.543198]
[0.656347,-1.915403]
[1.275163,2.322718]
[0.689373,1.431201]
[0.728063,-0.263925]
[0.671514,-1.866185]
[0.536778,1.422878]
[2.096645,-1.506564]
[1.586335,1.648878]
[1.124684,0.342788]
[2.177565,-1.770712]
[1.595311,2.956446]
[1.128917,2.034556]
[1.688001,0.587266]
[1.245816,-1.921685]
[2.077641,2.433203]
[1.032515,-0.595521]
[1.469516,2.368171]
[0.997153,1.952080]
[1.287230,0.746306]
[0.918064,-1.039849]
[1.223788,1.546799]
[0.588136,-1.710814]
[0.346822,-1.023223]
[0.889822,-1.781147]
[1.015681,1.003652]
[0.353171,-2.482741]
[0.795447,-1.579319]
[0.544769,-0.741308]
[0.243963,-1.902944]
[0.483712,1.925797]
[2.384413,-1.874895]
[0.660593,1.580645]
[3.134268,-0.021506]
[1.617503,-0.601054]
[1.350418,2.703497]
[0.986570,1.629330]
[0.398070,-1.089920]
[1.433247,1.732212]
[2.519981,0.391333]
[0.383852,-1.755811]
[1.247267,-2.367470]
[1.163996,0.520262]
[1.189659,0.620578]
[0.954065,-2.657815]
[1.793919,2.025071]
[0.778889,-0.302028]
[1.167296,-2.342066]
[0.601887,-3.013044]
[0.496257,-0.226582]
[0.834838,-1.181943]
[1.350766,3.055565]
[0.778332,2.974969]
[0.856988,-1.148595]
[0.588742,-2.948991]
[0.779945,1.288706]
[1.402617,-2.111011]
[1.997573,2.224590]
[0.747110,-0.320613]
[1.069356,-1.280908]
[0.835923,-2.883760]
[0.687364,2.162674]
[1.028226,-2.236630]
[1.082000,0.149120]
[1.009644,-3.086213]
[0.360619,-2.576707]
[0.218164,1.318055]
[0.155840,-2.796130]
[0.776684,-2.465398]
[0.552957,-3.046948]
[0.602177,-0.132798]
[1.029780,2.349247]
[0.336403,-2.255813]
[0.413010,-1.716812]
[0.303432,0.140926]
[0.972891,-2.677605]
[1.084336,1.907108]
[0.787679,-1.515799]
[0.135278,-2.894961]
[0.323551,-2.914317]
[0.459733,2.621286]
[0.661544,-2.622783]
[0.450681,-0.360074]
[1.379832,-2.572561]
[1.133063,1.815979]
[1.198225,0.028011]
[1.127341,-2.871825]
[0.659234,-1.838826]
[1.034243,1.404318]
[0.769643,2.088213]
[0.887099,-0.289223]
[0.229417,2.419879]
[0.935162,0.225565]
[1.762164,-2.805048]
[0.600212,1.482852]
[0.743251,-0.174756]
[0.213961,2.681332]
[0.191594,-1.962167]
[0.290397,0.430004]
[0.608856,-2.269593]
[0.326978,-1.365194]
[1.263690,1.900439]
[1.617218,-0.984162]
[1.582195,2.845288]
[1.735732,0.543123]
[0.938877,-2.711128]
[0.971159,-1.709348]
[1.852402,2.372824]
[2.568254,-0.019490]
[1.238276,-3.039230]
[0.811939,1.261114]
[0.490163,-1.307382]
[0.924075,3.071490]
[0.433379,0.804298]
[0.975219,-0.719440]
[1.049252,-2.199755]
[1.284044,3.017464]
[0.971584,0.772087]
[0.606423,-1.089497]
[1.190250,-2.168233]
[0.435612,2.466563]
[1.295323,0.781917]
[0.889182,-0.585236]
[1.321722,-2.777258]
[1.503893,2.875840]
[1.140619,1.339113]
[0.396408,3.126315]
[0.349476,3.053003]
[0.584631,0.485146]
[1.305727,1.864705]
[1.204384,0.097280]
[2.199515,-2.495011]
[0.571265,1.042890]
[1.249270,-0.134094]
[0.865992,2.729237]
[0.634846,0.024385]
[0.880334,-1.137444]
[0.970199,0.925146]
[1.818114,2.947996]
[0.590008,-0.033677]
[1.435087,-1.302988]
[0.550902,2.649229]
[1.655252,1.872477]
[1.054668,1.563187]
[1.903570,-1.172525]
[1.539463,-2.682664]
[1.088217,1.228623]
[1.035625,2.574676]
[1.232957,-1.047909]
[1.591758,2.002184]
[0.583078,-0.291077]
[1.150186,-0.953450]
[0.838044,-3.055146]
[1.346961,1.062717]
[0.474143,-1.737358]
[0.819901,0.599415]
[0.880959,-2.680006]
[0.486841,-0.582107]
[1.003017,-1.620435]
[1.118961,2.564637]
[1.064918,-1.395750]
[0.945313,-0.489175]
[0.894924,-1.745371]
[0.753412,2.877694]
[1.207495,2.768857]
[1.245007,-0.280296]
[0.931730,-2.140102]
[0.668379,-1.972121]
[1.334346,2.875001]
[1.462281,0.505193]
[0.485048,-2.725791]
[1.034556,2.137785]
[0.331020,2.117526]
[0.641689,2.611556]
[0.947783,-1.777749]
[0.707187,0.537230]
[2.531601,-2.607009]
[2.192098,1.963112]
[2.661522,-0.293196]
[1.332705,2.433019]
[0.695884,-2.540637]
[0.610993,2.239376]
[0.245819,-2.314426]
[0.378978,1.944114]
[0.844649,2.751543]
[0.316112,-0.489231]
[1.439313,-1.564586]
[1.062935,2.147494]
[1.467004,2.557781]
[1.366980,-0.813812]
[1.705060,-2.386521]
[1.326799,1.195154]
[1.494445,-2.396753]
[0.351909,2.163864]
[1.437769,0.106940]
[0.490865,-0.904600]
[0.071246,-1.805255]
[2.628655,-2.484975]
[1.990218,1.917503]
[0.980807,0.634692]
[1.266986,-1.051208]
[2.034151,-2.184026]
[1.107290,1.485219]
[0.393269,-0.884913]
[0.907831,-3.005438]
[1.083095,0.482666]
[0.852893,-0.715200]
[1.061427,2.959549]
[0.821249,0.991635]
[1.630943,-2.645856]
[0.602882,0.842697]
[0.464668,-1.251850]
[0.330010,1.262953]
[0.436303,-2.456136]
[1.031108,1.704135]
[1.691140,-1.514208]
[0.655513,0.862251]
[0.724659,-2.936240]
[0.944927,1.309748]
[1.054487,-1.409174]
[1.595178,1.192854]
[0.654119,-1.551858]
[0.487074,1.218379]
[1.171739,-2.358152]
[1.085603,1.306508]
[0.159072,-1.809984]
[0.362740,3.022596]
[0.833148,-2.848146]
[0.657378,0.057210]
[1.133514,-0.734006]
[0.328974,-0.890814]
[1.915251,2.846158]
[0.882505,-0.150212]
[1.075804,-1.543743]
[1.574300,2.521954]
[1.573067,2.612210]
[0.961059,-0.547099]
[0.470527,-2.899414]
[0.688794,-2.955397]
[0.878967,-2.798885]
[0.648211,0.864762]
[1.330972,-3.113748]
[0.906635,1.529245]
[0.843472,1.147952]
[1.173589,-1.155096]
[0.641950,-2.848368]
[0.957700,3.124074]
[0.250358,1.839270]
[1.095003,0.133717]
[0.189629,3.016573]
[0.810313,-0.358461]
[1.012526,0.164621]
[0.884238,2.993511]
[0.711613,-1.309713]
[1.317639,-2.643821]
[1.157011,1.862111]
[0.841467,-0.783056]
[0.741693,1.961869]
[1.416546,-0.984490]
[1.354501,3.090616]
[1.335174,2.574613]
[1.301252,1.170323]
[1.177031,-0.755987]
[0.229838,2.688104]
[1.430726,-1.322175]
[0.577742,2.723501]
[1.843366,0.850443]
[1.463021,-1.205943]
[1.597855,-3.117682]
[1.639376,1.554007]
[0.561422,2.276428]
[1.015544,-2.178871]
[0.999301,2.296287]
[0.514335,-0.427295]
[1.298135,-3.039237]
[1.210923,2.124705]
[0.463734,-1.044980]
[0.410478,-1.823914]
[1.098223,2.064041]
[0.363650,-0.487758]
[0.878193,-0.076316]
[0.795903,2.635257]
[1.658040,1.337944]
[1.228152,-1.048596]
[0.709067,-0.280036]
[0.841578,1.264293]
[1.058761,-0.765408]
[1.406864,-2.343828]
[1.921390,1.210479]
[2.573899,-0.173518]
[1.695947,-0.616229]
[0.995135,2.087804]
[0.489084,-2.681345]
[0.641237,-0.737030]
[1.539139,1.035068]
[0.927003,2.329331]
[0.331692,-2.001800]
[0.292545,1.440359]
[1.453634,-0.651926]
[0.402317,2.583450]
[1.261751,2.052313]
[0.234850,1.649427]
[0.897752,0.956353]
[2.515647,-0.972679]
[1.796569,-3.013958]
[0.733854,0.389435]
[0.835198,-1.329851]
[0.948640,1.709733]
[0.492651,-3.138221]
[0.783087,-2.248994]
[0.087247,-0.890622]
[0.860567,-1.546275]
[1.596679,2.970230]
[0.120503,2.622548]
[0.880872,-1.895261]
[1.009623,2.851203]
[0.540058,1.773277]
[1.534051,-0.902321]
[1.013117,2.074471]
[0.157192,0.328588]
[0.135911,-1.795794]
[0.883999,1.790708]
[0.774662,0.010292]
[0.691204,2.758553]
[0.821028,0.348632]
[1.226663,-2.608628]
[1.008495,-2.029785]
[1.141316,1.104870]
[0.848389,-1.934457]
[0.698225,1.979365]
[0.754980,0.029309]
[0.628577,-1.148439]
[0.658707,-2.665213]
[1.549010,1.758151]
[1.227930,-0.276710]
[1.152829,-2.619017]
[1.573327,2.846177]
[1.407668,1.296526]
[0.982035,-1.239318]
[0.304267,-2.146852]
[0.303086,-1.954806]
[1.119088,-2.866701]
[0.452723,1.566711]
[0.639447,1.896351]
[0.480222,-1.720344]
[1.253969,-0.850381]
[1.138823,-3.000599]
[0.999802,2.043743]
[0.300229,1.368087]
[0.705725,2.078200]
[1.411679,-2.059468]
[1.555616,1.604291]
[0.839872,0.335974]
[0.570414,1.331904]
[1.312977,-1.554049]
[1.264940,3.032063]
[0.244795,-2.626284]
[1.481659,1.251082]
[0.410487,-1.681325]
[0.851078,-0.360455]
[2.636868,-2.686004]
[1.252657,1.051788]
[1.084587,-0.744897]
[0.274543,2.247699]
[2.051539,-2.427786]
[0.606257,1.032225]
[0.320765,1.738772]
[0.301234,-2.481254]
[0.144174,-0.837603]
[0.674839,-1.710749]
[1.370643,2.581033]
[0.653785,0.222049]
[0.660158,1.966207]
[0.974511,-2.156760]
[1.670561,1.931045]
[2.280831,0.400911]
[2.099833,-2.315812]
[0.533438,2.185890]
[1.140168,2.901311]
[1.223724,0.152999]
[1.051682,-2.558424]
[0.430272,-3.135264]
[0.310774,3.065098]
[0.897412,-1.213366]
[0.847065,-1.261658]
[0.370450,-2.028331]
[0.803413,2.761628]
[1.181345,1.845511]
[1.069825,-1.351129]
[1.083161,-2.326689]
[1.513010,0.982091]
[1.232865,-1.560310]
[0.958650,2.306060]
[1.191244,-0.201395]
[1.975407,1.917018]
[0.402442,-1.214489]
[0.556250,1.468434]
[0.805115,-2.446551]
[0.735795,-0.919715]
[0.841429,2.166175]
[0.907305,1.622463]
[1.940652,-1.016342]
[0.162521,-2.831444]
[0.542432,0.111371]
[1.494261,2.982828]
[0.842313,-0.297186]
[1.214950,2.106437]
[0.639956,-0.178772]
[0.918539,-2.678181]
[1.369435,1.781572]
[0.911991,0.818762]
[1.527545,-2.418156]
[1.617419,1.711510]
[0.705684,1.191365]
[0.556237,2.198146]
[1.250121,-1.246757]
[1.412716,2.446844]
[0.838195,0.150830]
[0.729376,-2.403517]
[1.057000,2.309037]
[0.770227,0.961500]
[1.076604,-2.567779]
[0.382735,-0.752380]
[0.399200,2.110849]
[2.229233,0.058019]
[2.604633,-1.665233]
[1.454208,2.796317]
[1.523884,1.653658]
[1.453678,0.399134]
[1.751717,-1.557265]
[2.761642,2.686364]
[0.884883,-1.299956]
[0.379867,-2.599360]
[1.234379,-2.773268]
[1.733473,2.757917]
[1.422692,-0.556544]
[0.667412,2.554784]
[0.407699,1.389349]
[0.848613,-2.794001]
[0.878960,-2.649674]
[0.811032,1.034128]
[1.199833,-1.164707]
[1.248042,2.905387]
[0.476153,1.056210]
[0.920198,-0.809845]
[1.033707,-3.136521]
[1.199137,1.351842]
[1.345126,-1.534708]
[0.898104,1.426714]
[1.501801,-2.683530]
[0.341052,2.534482]
[0.800707,0.405177]
[0.728604,0.615633]
[0.255631,-1.254769]
[2.166040,-2.291593]
[0.859796,1.986814]
[0.900958,0.953774]
[0.817034,3.109712]
[0.884628,-0.832834]
[0.549600,-2.303633]
[0.245342,0.873886]
[1.409258,2.381027]
[1.443966,-0.108887]
[0.747854,-2.937432]
[0.307119,1.270515]
[0.389685,0.471100]
[1.829075,-2.444538]
[1.172512,1.835700]
[0.982720,-0.467192]
[0.282250,0.336214]
[1.058938,-1.780544]
[1.415416,1.885087]
[1.529484,-1.813067]
[0.919467,1.138920]
[0.474232,-0.271150]
[1.096584,2.925945]
[1.035130,-1.624781]
[1.739593,1.778612]
[0.906174,-0.856423]
[1.608278,2.332494]
[0.591057,-0.394856]
[1.045036,-2.579957]
[0.711605,-2.416735]
[0.602596,0.788778]
[1.425006,2.476643]
[1.215034,-0.009835]
[1.557803,-1.259009]
[0.465740,-1.367231]
[1.056020,2.167848]
[0.838870,1.604062]
[0.860263,-1.804113]
[0.448338,1.874427]
[0.685258,3.122386]
[0.615287,-2.131589]
[1.053993,2.304548]
[1.376421,0.552993]
[2.444246,-1.339221]
[0.390694,3.104288]
[1.037813,-3.084044]
[0.908384,2.353723]
[1.388450,1.483517]
[1.742274,-0.220345]
[0.647423,-1.821272]
[0.380220,-3.094419]
[1.078886,2.402643]
[0.480895,-0.590461]
[0.252881,0.183558]
[1.227724,-2.571519]
[1.134278,0.726309]
[0.860771,-0.540089]
[1.433976,-2.209948]
[0.209843,2.719624]
[0.624148,-0.149951]
[1.072304,2.900590]
[0.279957,0.485125]
[0.563430,0.358768]
[1.302941,-1.912859]
[0.768958,2.289435]
[0.245436,-3.135714]
[1.596353,0.965599]
[0.675244,-0.865383]
[1.005350,-2.837671]
[1.176113,-2.694871]
[0.901796,1.778739]
[0.974882,0.456167]
[0.751776,-2.757942]
[0.715205,0.655634]
[0.577784,-2.554556]
[0.407925,2.882696]
[1.088723,1.794713]
[0.930240,2.720973]
[0.729729,3.003595]
[1.233655,0.652883]
[0.957069,-1.683656]
[0.845413,-2.452419]
[0.457396,-1.452898]
[1.378649,1.224179]
[0.891431,0.456130]
[1.229151,-2.975679]
[0.662084,2.404884]
[1.322855,0.502698]
[0.850223,-0.711911]
[0.626030,1.391020]
[2.002761,-1.454734]
[1.272178,1.995030]
[2.842108,0.414267]
[1.469208,-0.462152]
[1.012649,1.478914]
[1.726958,0.345990]
[1.433969,-1.544232]
[0.976228,2.428961]
[2.382193,0.855814]
[1.383338,-1.125413]
[1.484466,-2.347419]
[0.845558,0.805365]
[1.204079,1.038500]
[0.698626,-1.843568]
[1.112282,1.693747]
[0.538239,0.115015]
[0.369079,2.109345]
[1.078042,-1.241099]
[0.328437,-2.511210]
[1.361332,1.237693]
[1.119495,-2.602112]
[1.568620,2.782058]
[0.786872,0.471925]
